rn	reflex	gloss	gfn	srcabbr	lgid	language	srcid
263542	lok lō-ne	borrow things	v	AH-CSDPN	752	Khaling	11b2.08
263552	'phāen-ne	exchange money	v	AH-CSDPN	752	Khaling	11b2.09
263564	lū-ne-bi-ne mū-ne	barter	v	AH-CSDPN	752	Khaling	11b2.10
263574	nepār mū-ne	trade	v	AH-CSDPN	752	Khaling	11b2.11
263582	tuley mū-ne	earn	v	AH-CSDPN	752	Khaling	11b2.12
263594	'thāem-ne	weigh	v	AH-CSDPN	752	Khaling	11b2.13
263604	bhwār-ne	increase	v	AH-CSDPN	752	Khaling	11b2.14
263614	swān-ne	decrease	v	AH-CSDPN	752	Khaling	11b2.15
263624	thang kru-ne	bargain	v	AH-CSDPN	752	Khaling	11b2.16
263635	biyā mū-ne	marry	v	AH-CSDPN	752	Khaling	11b2.17
263643	biyā mansa-ne	marriage, give in	v	AH-CSDPN	752	Khaling	11b2.18
263652	biyā bhren-ne	settle (marriage)	v	AH-CSDPN	752	Khaling	11b2.19
263661	'phānsi-ne	divorce	v	AH-CSDPN	752	Khaling	11b2.20
263674	san-ne	desert	v	AH-CSDPN	752	Khaling	11b2.21
263675	len-ne	desert	v	AH-CSDPN	752	Khaling	11b2.21
263687	bhrasta 'chu-ne	defiled	vi	AH-CSDPN	752	Khaling	11b2.22
263696	patāe mū-ne	purification, fulfill works of	v	AH-CSDPN	752	Khaling	11b2.23
263716	cokhey 'chu-ne	purified, become	v	AH-CSDPN	752	Khaling	11b2.25
263734	khlam-ne	bury	v	AH-CSDPN	752	Khaling	11b2.27
263745	angsa thō-ne	inherit	v	AH-CSDPN	752	Khaling	11b2.28
263754	'yo-ne	divide	v	AH-CSDPN	752	Khaling	11b2.29
263755	banda mū-ne	divide	v	AH-CSDPN	752	Khaling	11b2.29
263765	'yo-ne	share	v	AH-CSDPN	752	Khaling	11b2.30
263776	'tām-po 'chu-ne	own	v	AH-CSDPN	752	Khaling	11b2.31
263785	sewa mū-ne	serve (a master)	v	AH-CSDPN	752	Khaling	11b2.32
263795	kabol mū-ne	swear oath	v	AH-CSDPN	752	Khaling	11b2.33
263806	'tude 'chu-ne	assemble	v	AH-CSDPN	752	Khaling	11b2.34
263815	cuney mū-ne	elect	v	AH-CSDPN	752	Khaling	11b2.35
263823	bhōl bi-ne	vote	v	AH-CSDPN	752	Khaling	11b2.36
263833	'khwām-ne	collect taxes	v	AH-CSDPN	752	Khaling	11b2.37
263844	khe-ne	rob	v	AH-CSDPN	752	Khaling	11b3.01
263853	khe-ne	steal	v	AH-CSDPN	752	Khaling	11b3.02
263864	'hwān-ne	plunder	v	AH-CSDPN	752	Khaling	11b3.03
263875	hamra mū-ne	attack	v	AH-CSDPN	752	Khaling	11b3.04
263886	bijet mū-ne	insult	v	AH-CSDPN	752	Khaling	11b3.05
263896	ma-bupāe kāem mū-ne	conspire	v	AH-CSDPN	752	Khaling	11b3.06
263903	ulan mū-ne	transgress	v	AH-CSDPN	752	Khaling	11b3.07
263913	odi thō-ne	suspect smn	v	AH-CSDPN	752	Khaling	11b3.08
263923	ujar mū-ne	accuse	v	AH-CSDPN	752	Khaling	11b3.09
263933	su-ne	interrogate	v	AH-CSDPN	752	Khaling	11b3.10
263934	khāel-ne	interrogate	v	AH-CSDPN	752	Khaling	11b3.10
263943	yāk re-ne	deny	v	AH-CSDPN	752	Khaling	11b3.11
263954	niyā mū-ne	judge	v	AH-CSDPN	752	Khaling	11b3.12
263964	dōkhi mū-ne	condemn	v	AH-CSDPN	752	Khaling	11b3.13
263973	no cwārman-ne	fine smn	v	AH-CSDPN	752	Khaling	11b3.14
263982	satey mū-ne	persecute	v	AH-CSDPN	752	Khaling	11b3.15
263991	nwāse man-ne	torture	v	AH-CSDPN	752	Khaling	11b3.16
264001	lensō-ne	release	v	AH-CSDPN	752	Khaling	11b3.17
264011	jhu-ne	flee	v	AH-CSDPN	752	Khaling	11b3.18
264021	twāpla wām-ne	escape	v	AH-CSDPN	752	Khaling	11b3.19
264031	sāet wān-ne	avenge	v	AH-CSDPN	752	Khaling	11b3.20
264040	muddā mū-ne	file a case	v	AH-CSDPN	752	Khaling	11b3.21
264048	phasela mū-ne	judgment, give final	v	AH-CSDPN	752	Khaling	11b3.22
264058	'lan-ne	tell	v	AH-CSDPN	752	Khaling	10b1.01
264070	'brā mū-ne	talk	v	AH-CSDPN	752	Khaling	10b1.02
264081	hwāy-man-ne	speak (a language)	v	AH-CSDPN	752	Khaling	10b1.03
264092	phanggo lenggo 'jene	mutter	v	AH-CSDPN	752	Khaling	10b1.04
264100	bhakbhakey mū-ne	stutter	v	AH-CSDPN	752	Khaling	10b1.05
264111	lāebāe 'brā mū-ne	whisper	v	AH-CSDPN	752	Khaling	10b1.06
264120	gangganey mū-ne	murmur	v	AH-CSDPN	752	Khaling	10b1.07
264127	bhabhakey mū-ne	chatter	v	AH-CSDPN	752	Khaling	10b1.08
264136	jijey mū-ne	scream	v	AH-CSDPN	752	Khaling	10b1.09
264146	'bhrwān-ne	shout	v	AH-CSDPN	752	Khaling	10b1.10
264156	'kāem-ne-nā 'je-ne	exaggerate	v	AH-CSDPN	752	Khaling	10b1.11
264165	āta mū-ne	boast	v	AH-CSDPN	752	Khaling	10b1.12
264177	'nu mū-ne	agree	v	AH-CSDPN	752	Khaling	10b1.13
264188	'bra bi-ne	advise	v	AH-CSDPN	752	Khaling	10b1.14
264198	su-ne	ask	v	AH-CSDPN	752	Khaling	10b1.15
264209	'bra 'wan-ne	answer	v	AH-CSDPN	752	Khaling	10b1.16
264219	ngi-ne	listen	v	AH-CSDPN	752	Khaling	10b1.17
264230	a'chāngā raycā 'den-ne	approve / confirm	v	AH-CSDPN	752	Khaling	10b1.18
264239	sāhi mū-ne	obey	v	AH-CSDPN	752	Khaling	10b1.19
264250	ghā-ne	request	v	AH-CSDPN	752	Khaling	10b1.20
264261	nibedān mū-ne	beg	v	AH-CSDPN	752	Khaling	10b1.21
264269	mūn 'je-ne	persist	v	AH-CSDPN	752	Khaling	10b1.22
264281	ghāng-man-ne	persuade	v	AH-CSDPN	752	Khaling	10b1.23
264291	jod mū-ne	force	v	AH-CSDPN	752	Khaling	10b1.24
264302	ngay bi-ne	threaten	v	AH-CSDPN	752	Khaling	10b1.25
264311	jal mū-ne	tempt	v	AH-CSDPN	752	Khaling	10b1.26
264321	phasey mū-ne	seduce	v	AH-CSDPN	752	Khaling	10b1.27
264330	cakka mū-ne	stagger	v	AH-CSDPN	752	Khaling	10b1.28
264339	chal phal mū-ne	discuss	v	AH-CSDPN	752	Khaling	10b1.29
264360	bhāka mū-ne	promise	v	AH-CSDPN	752	Khaling	10b1.31
264374	birey mū-ne	omit / err	v	AH-CSDPN	752	Khaling	10b1.32
264381	ghā-ne	admit	v	AH-CSDPN	752	Khaling	10b1.33
264392	aphsos mū-ne	regret	v	AH-CSDPN	752	Khaling	10b1.34
264401	'nu-āe sen-ne	repent	v	AH-CSDPN	752	Khaling	10b1.35
264411	'nu-āe che-ne	warned, become	v	AH-CSDPN	752	Khaling	10b1.36
264421	rache mū-ne	protect	v	AH-CSDPN	752	Khaling	10b1.37
264432	'min 'chu-ne	spared	vi	AH-CSDPN	752	Khaling	10b1.38
264441	'rem-ne	trust	v	AH-CSDPN	752	Khaling	10b1.39
264453	chāema bi-ne	forgive	v	AH-CSDPN	752	Khaling	10b1.40
264462	bi-ne	give	v	AH-CSDPN	752	Khaling	10b1.41
264473	'wann-ne	give back	v	AH-CSDPN	752	Khaling	10b1.42
264481	wongām-po u-nu-bi thu-ne	give in	v	AH-CSDPN	752	Khaling	10b1.43
264491	len-ne	give up	v	AH-CSDPN	752	Khaling	10b1.44
264501	dakso sō-ne	greet	v	AH-CSDPN	752	Khaling	10b1.45
264513	surakcha mū-ne	guard	v	AH-CSDPN	752	Khaling	10b1.46
264523	plō-ne	help	v	AH-CSDPN	752	Khaling	10b1.47
264533	dam-ne	meet	v	AH-CSDPN	752	Khaling	10b1.48
264543	nimto mū-ne	invite	v	AH-CSDPN	752	Khaling	10b1.49
264553	hem-ne	embrace	v	AH-CSDPN	752	Khaling	10b1.50
264562	cūp mū-ne	kiss	v	AH-CSDPN	752	Khaling	10b1.51
264572	lum mū-ne	love	v	AH-CSDPN	752	Khaling	10b1.52
264573	māyā mū-ne	love	v	AH-CSDPN	752	Khaling	10b1.52
264583	sok mū-ne	mourn	v	AH-CSDPN	752	Khaling	10b1.53
264592	lum lū-ne	pity (smn)	v	AH-CSDPN	752	Khaling	10b1.54
264602	chey-ne	know (smn)	v	AH-CSDPN	752	Khaling	10b1.55
264612	hyāy-manne	come, order to	v	AH-CSDPN	752	Khaling	10b1.56
264622	phi-ne	beg	v	AH-CSDPN	752	Khaling	10b1.57
264632	dhokka bi-ne	betray	v	AH-CSDPN	752	Khaling	10b1.58
264641	'kru-ne	cheat	v	AH-CSDPN	752	Khaling	10b1.59
264653	hukum bi-ne	command	v	AH-CSDPN	752	Khaling	10b1.60
264663	'phen-ne	spread news	vi	AH-CSDPN	752	Khaling	10b1.61
264674	chanchan mū-ne	complain	v	AH-CSDPN	752	Khaling	10b1.62
264684	jhijey mū-ne	annoy	v	AH-CSDPN	752	Khaling	10b1.63
264694	lō phlāem-ne	tease	v	AH-CSDPN	752	Khaling	10b1.64
264704	ren khwām-ne	ridicule	v	AH-CSDPN	752	Khaling	10b1.65
264714	semla mū-ne	nag / criticize	v	AH-CSDPN	752	Khaling	10b1.66
264723	che-ne	despise	v	AH-CSDPN	752	Khaling	10b1.67
264724	hela mū-ne	despise	v	AH-CSDPN	752	Khaling	10b1.67
264736	grāem-ne	hate	v	AH-CSDPN	752	Khaling	10b1.68
264749	apmān-mū-ne	disgrace	v	AH-CSDPN	752	Khaling	10b1.69
264759	odi ma-mū-ne	ignore	v	AH-CSDPN	752	Khaling	10b1.70
264770	'hāem-ne	stuck, get	v	AH-CSDPN	752	Khaling	10b1.71
264779	maney mū-ne	forbid	v	AH-CSDPN	752	Khaling	10b1.72
264788	hesi-ne	avoid (smn)	v	AH-CSDPN	752	Khaling	10b1.73
264798	lum ngen kho-ne	hurt	v	AH-CSDPN	752	Khaling	10b1.74
264809	'lemā mū-ne	lie (tell untruth)	v	AH-CSDPN	752	Khaling	10b1.75
264820	niw mū-ne	pretend	v	AH-CSDPN	752	Khaling	10b1.76
264831	lāebāe 'brā mū-ne	flatter	v	AH-CSDPN	752	Khaling	10b1.77
264840	'khān lū-ne	flirt	v	AH-CSDPN	752	Khaling	10b1.78
264850	'khān mū-lū-ne	ease, feel at	v	AH-CSDPN	752	Khaling	10b1.79
264860	ki-ne	quarrel with words	v	AH-CSDPN	752	Khaling	10b1.80
264870	yāl lū-ne	quarrel	v	AH-CSDPN	752	Khaling	10b1.81
264871	jāgārā mū-ne	quarrel	v	AH-CSDPN	752	Khaling	10b1.81
264882	phānsi-ne	separate	v	AH-CSDPN	752	Khaling	10b1.82
264894	phil 'chu-ne	fail (in an attempt)	v	AH-CSDPN	752	Khaling	10b1.83
264902	pās 'chu-ne	succeed	v	AH-CSDPN	752	Khaling	10b1.84
264912	swān-ne	lose / be defeated	v	AH-CSDPN	752	Khaling	10b1.85
264922	ghlā-ne	win	v	AH-CSDPN	752	Khaling	10b1.86
264933	khāen-ne	stop / hold up	v	AH-CSDPN	752	Khaling	10b1.87
264934	chekey mū-ne	stop / hold up	v	AH-CSDPN	752	Khaling	10b1.87
264947	'suhpu	three		AH-CSDPN	752	Khaling	09.01
264959	'bhāel	four		AH-CSDPN	752	Khaling	09.02
264971	'bhōm	five		AH-CSDPN	752	Khaling	09.03
264983	'rā	six		AH-CSDPN	752	Khaling	09.04
264995	'tāer	seven		AH-CSDPN	752	Khaling	09.05
265007	'ri	eight		AH-CSDPN	752	Khaling	09.06
265019	'ghu	nine		AH-CSDPN	752	Khaling	09.07
265031	tadam	ten		AH-CSDPN	752	Khaling	09.08
265044	tera	thirteen		AH-CSDPN	752	Khaling	09.09
265056	unnays	nineteen		AH-CSDPN	752	Khaling	09.10
265068	'tuhāel	twenty		AH-CSDPN	752	Khaling	09.11
265081	bays	twenty-two		AH-CSDPN	752	Khaling	09.12
265093	unantis	twenty-nine		AH-CSDPN	752	Khaling	09.13
265105	ektis	thirty-one		AH-CSDPN	752	Khaling	09.14
265118	uncālis	thirty-nine		AH-CSDPN	752	Khaling	09.15
265130	'sāhkhāel	forty		AH-CSDPN	752	Khaling	09.16
265142	pacās	fifty		AH-CSDPN	752	Khaling	09.17
265154	'sukkhāel	sixty		AH-CSDPN	752	Khaling	09.18
265166	sattari	seventy		AH-CSDPN	752	Khaling	09.19
265177	'bhāelkhāel	eighty		AH-CSDPN	752	Khaling	09.20
265188	nabbe	ninety		AH-CSDPN	752	Khaling	09.21
265198	anta◦nabbe	ninety-eight		AH-CSDPN	752	Khaling	09.22
265208	unansāye	ninety-nine		AH-CSDPN	752	Khaling	09.23
265219	'tusāer	hundred		AH-CSDPN	752	Khaling	09.24
265230	eksāeduy	hundred and two		AH-CSDPN	752	Khaling	09.25
265241	eksāyetis	hundred and thirty		AH-CSDPN	752	Khaling	09.26
265252	eksāye◦nabbe	hundred and ninety		AH-CSDPN	752	Khaling	09.27
265263	duysāye	hundred, two		AH-CSDPN	752	Khaling	09.28
265275	'tu◦hajār	thousand, one		AH-CSDPN	752	Khaling	09.29
265287	'lāel	first		AH-CSDPN	752	Khaling	09.30
265299	yātā	second		AH-CSDPN	752	Khaling	09.31
265309	tesro	third		AH-CSDPN	752	Khaling	09.32
265317	tāw	eighth		AH-CSDPN	752	Khaling	09.33
265329	khole-kā-yātā	last		AH-CSDPN	752	Khaling	09.34
265341	ādi	half		AH-CSDPN	752	Khaling	09.35
265354	ādi lāem	half way		AH-CSDPN	752	Khaling	09.36
265365	kongre	third, one-		AH-CSDPN	752	Khaling	09.37
265384	sāh-kongre	thirds, two-		AH-CSDPN	752	Khaling	09.39
265405	jōri	pair	n	AH-CSDPN	752	Khaling	09.41
265419	nhem-yo-mu-gō	none		AH-CSDPN	752	Khaling	09.42
265431	yo mu-yo mu	neither		AH-CSDPN	752	Khaling	09.43
265443	'sāhpu	both		AH-CSDPN	752	Khaling	09.44
265458	kholenga	every		AH-CSDPN	752	Khaling	09.45
265473	kholenga	total		AH-CSDPN	752	Khaling	09.46
265486	tureng	together		AH-CSDPN	752	Khaling	09.47
265501	ti'bice	something		AH-CSDPN	752	Khaling	09.48
265513	mā yonga mu-gō	nothing		AH-CSDPN	752	Khaling	09.49
265526	'cā has	someone		AH-CSDPN	752	Khaling	09.50
265538	'sū yonga mu-mu	no one		AH-CSDPN	752	Khaling	09.51
265552	wongam	another		AH-CSDPN	752	Khaling	09.52
265572	ti 'bice	some		AH-CSDPN	752	Khaling	09.54
265586	dhumā	too much		AH-CSDPN	752	Khaling	09.55
265597	cāem-ne	can / be able to do something	v	AH-CSDPN	752	Khaling	XIIIA1
265609	'cu-ne	know (sthg)	v	AH-CSDPN	752	Khaling	XIIIA2
265619	-sō-ne	BENEFACTIVE		AH-CSDPN	752	Khaling	XIIIA3
265630	be-ne	let (smn do sthg)	v	AH-CSDPN	752	Khaling	XIIIA4
265642	-man-ne	cause (smn to do sthg)	v	AH-CSDPN	752	Khaling	XIIIA5
265658	lum-mūne	love	n	AH-CSDPN	752	Khaling	10a.01
265671	grāemne	hate	n	AH-CSDPN	752	Khaling	10a.02
265685	nacal mūne	envy	n	AH-CSDPN	752	Khaling	10a.03
265697	'nun-sine	pride	n	AH-CSDPN	752	Khaling	10a.04
265709	'nāppāe	generosity	n	AH-CSDPN	752	Khaling	10a.05
265721	u-tāp-po odi-mūne	selfishness	n	AH-CSDPN	752	Khaling	10a.06
265732	lobh	greed	n	AH-CSDPN	752	Khaling	10a.07
265745	dāyā	kindness	n	AH-CSDPN	752	Khaling	10a.08
265756	dāyā māngtum	cruelty	n	AH-CSDPN	752	Khaling	10a.09
265768	sūk	happiness	n	AH-CSDPN	752	Khaling	10a.10
265782	dūk	sorrow	n	AH-CSDPN	752	Khaling	10a.11
265796	dung	life	n	AH-CSDPN	752	Khaling	10a.12
265810	songpae dung	life, long	n	AH-CSDPN	752	Khaling	10a.13
265823	'pericō	dwarf	n	AH-CSDPN	752	Khaling	10a.14
265837	peng	left-handed person	n	AH-CSDPN	752	Khaling	10a.15
265849	bhokbhoke	stammerer	n	AH-CSDPN	752	Khaling	10a.16
265862	karangde	cripple	n	AH-CSDPN	752	Khaling	10a.17
265875	swāsthiyā	health	n	AH-CSDPN	752	Khaling	10a.18
265888	kwār	injury	n	AH-CSDPN	752	Khaling	10a.19
265901	kwār	wound	n	AH-CSDPN	752	Khaling	10a.20
265915	jhāerne	infection	n	AH-CSDPN	752	Khaling	10a.21
265929	ngenne	pain	n	AH-CSDPN	752	Khaling	10a.22
265944	ngokpāe	weeping	n	AH-CSDPN	752	Khaling	10a.23
265957	'bhōl mu-gōpāe	weakness	n	AH-CSDPN	752	Khaling	10a.24
265970	'jhusrāem	fever	n	AH-CSDPN	752	Khaling	10a.25
265984	'sōki	cough	n	AH-CSDPN	752	Khaling	10a.26
265997	hācchi	sneeze	n	AH-CSDPN	752	Khaling	10a.27
266011	'hidime	hiccup	n	AH-CSDPN	752	Khaling	10a.28
266025	'ngehpāe	disease	n	AH-CSDPN	752	Khaling	10a.29
266040	'lumu	leprosy	n	AH-CSDPN	752	Khaling	10a.30
266052	tibi-rog	tuberculosis	n	AH-CSDPN	752	Khaling	10a.31
266064	hawle	malaria	n	AH-CSDPN	752	Khaling	10a.32
266074	hāyjā	cholera	n	AH-CSDPN	752	Khaling	10a.33
266081	māli-lungpāe	typhoid	n	AH-CSDPN	752	Khaling	10a.34
266092	māy	smallpox	n	AH-CSDPN	752	Khaling	10a.35
266102	dādurā	measles	n	AH-CSDPN	752	Khaling	10a.36
266114	'kāelambe	cold (illness)	n	AH-CSDPN	752	Khaling	10a.37
266127	mas-ngehpāe	eye disease	n	AH-CSDPN	752	Khaling	10a.38
266152	rāng	worms (parasite)	n	AH-CSDPN	752	Khaling	10a.40
266165	nang	poison	n	AH-CSDPN	752	Khaling	10a.41
266179	dābay	medicine	n	AH-CSDPN	752	Khaling	10a.42
266192	nū-mūne	cure	n	AH-CSDPN	752	Khaling	10a.43
266205	doctar	doctor	n	AH-CSDPN	752	Khaling	10a.44
266219	'manne	death	n	AH-CSDPN	752	Khaling	10a.45
266233	'sispō	corpse	n	AH-CSDPN	752	Khaling	10a.46
266246	has klamne kāem	burial	n	AH-CSDPN	752	Khaling	10a.47
266262	'salam	cemetery	n	AH-CSDPN	752	Khaling	10a.48
266283	kwār	burning place (for bodies, and ?anything else?)	n	AH-CSDPN	752	Khaling	10a.50
266296	duni	mourning	n	AH-CSDPN	752	Khaling	10a.51
266312	wongam juni	worlds (other)	n	AH-CSDPN	752	Khaling	10a.52
266329	'rāngli	ghost	n	AH-CSDPN	752	Khaling	10a.53
266369	'ninwām	god	n	AH-CSDPN	752	Khaling	10a.55
266384	'kāehpāe	witch	n	AH-CSDPN	752	Khaling	10a.56
266398	leldam	shaman	n	AH-CSDPN	752	Khaling	10a.57
266410	'tokopāe	mask	n	AH-CSDPN	752	Khaling	10a.58
266423	dhup	incense	n	AH-CSDPN	752	Khaling	10a.59
266434	māndir	temple (religious)	n	AH-CSDPN	752	Khaling	10a.60
266446	murti	idol	n	AH-CSDPN	752	Khaling	10a.61
266458	'tōr lūne	faith	n	AH-CSDPN	752	Khaling	10a.62
266469	'thāe-po kāem	miracle	n	AH-CSDPN	752	Khaling	10a.63
266479	'ninwam-kolo brā  mūne	prayer	n	AH-CSDPN	752	Khaling	10a.64
266500	kirāe jūne	oath	n	AH-CSDPN	752	Khaling	10a.66
266514	ghlōne	worship	n	AH-CSDPN	752	Khaling	10a.67
266528	mosi mūne	sacrifice	n	AH-CSDPN	752	Khaling	10a.68
266542	carey mūne	offering	n	AH-CSDPN	752	Khaling	10a.69
266550	'radam	ceremony	n	AH-CSDPN	752	Khaling	10a.70
266572	pāp	sin	n	AH-CSDPN	752	Khaling	10a.72
266583	dos	guilt	n	AH-CSDPN	752	Khaling	10a.73
266595	'kakphāem	far	adj	AH-CSDPN	752	Khaling	12c.01
266596	'chū-pāe	far	adj	AH-CSDPN	752	Khaling	12c.01
266610	'ne◦phāem	near	adj	AH-CSDPN	752	Khaling	12c.02
266623	'bhāeppāe	broad	adj	AH-CSDPN	752	Khaling	12c.03
266637	ma-bhāeppāe	narrow	adj	AH-CSDPN	752	Khaling	12c.04
266651	ma-songpāe	short	adj	AH-CSDPN	752	Khaling	12c.05
266667	teypāe	thick	adj	AH-CSDPN	752	Khaling	12c.06
266682	ma-teypāe	thin	adj	AH-CSDPN	752	Khaling	12c.07
266697	'rehpāe	high	adj	AH-CSDPN	752	Khaling	12c.08
266710	ma-rehpāe	low	adj	AH-CSDPN	752	Khaling	12c.09
266725	'ghlampāe	deep	adj	AH-CSDPN	752	Khaling	12c.10
266740	ma-ghlampāe	shallow	adj	AH-CSDPN	752	Khaling	12c.11
266754	'khotū	vertical	adj	AH-CSDPN	752	Khaling	12c.12
266766	'bhāebāel	horizontal	adj	AH-CSDPN	752	Khaling	12c.13
266779	'neksipāe	covered	adj	AH-CSDPN	752	Khaling	12c.14
266791	'kalante	bare	adj	AH-CSDPN	752	Khaling	12c.15
266802	'lāel	front	adj	AH-CSDPN	752	Khaling	12c.16
266814	'yā◦tā	back	adj	AH-CSDPN	752	Khaling	12c.17
266827	'jhāp	right (opposite of left)	adj	AH-CSDPN	752	Khaling	12c.18
266840	peng	left (opposite of right)	adj	AH-CSDPN	752	Khaling	12c.19
266854	ma-dhwāypāe	curved	adj	AH-CSDPN	752	Khaling	12c.20
266868	ma-dhwāypāe	crooked	adj	AH-CSDPN	752	Khaling	12c.21
266882	dhwāypāe	straight	adj	AH-CSDPN	752	Khaling	12c.22
266896	'rapsipāe	twisted	adj	AH-CSDPN	752	Khaling	12c.23
266910	phlem plemim	flat	adj	AH-CSDPN	752	Khaling	12c.24
266924	hehpāe	sharp-edged	adj	AH-CSDPN	752	Khaling	12c.25
266925	yegōpāe	sharp-edged	adj	AH-CSDPN	752	Khaling	12c.25
266941	chuchumim	sharp / pointed	adj	AH-CSDPN	752	Khaling	12c.26
266957	ma-hehpāe	blunt	adj	AH-CSDPN	752	Khaling	12c.27
266971	'solāemim	smooth	adj	AH-CSDPN	752	Khaling	12c.28
266985	ma-solāemim	rough	adj	AH-CSDPN	752	Khaling	12c.29
266996	rukrukmim	solid	adj	AH-CSDPN	752	Khaling	12c.30
267008	lāem-gōpāe	hollow	adj	AH-CSDPN	752	Khaling	12c.31
267023	'hwāpto	empty	adj	AH-CSDPN	752	Khaling	12c.32
267037	'hānpāe	open	adj	AH-CSDPN	752	Khaling	12c.33
267052	'cenpāe	shut	adj	AH-CSDPN	752	Khaling	12c.34
267068	u-lāem-u-lāem-gōpāe	perforated	adj	AH-CSDPN	752	Khaling	12c.35
267081	'krwāmpāe	plugged	adj	AH-CSDPN	752	Khaling	12c.36
267092	'thukpāe	moving	adj	AH-CSDPN	752	Khaling	12c.37
267106	ma-thukpāe	stationary	adj	AH-CSDPN	752	Khaling	12c.38
267120	dhāwā	fast	adj	AH-CSDPN	752	Khaling	12c.39
267134	wetāekā	slow	adj	AH-CSDPN	752	Khaling	12c.40
267148	wetāekā	slowly		AH-CSDPN	752	Khaling	12c.41
267159	khar	cubit (elbow to fingertip)		AH-CSDPN	752	Khaling	12c.42
267170	tong	hand, span of		AH-CSDPN	752	Khaling	12c.43
267188	-la	from		AH-CSDPN	752	Khaling	12c.44
267189	-lākā	from		AH-CSDPN	752	Khaling	12c.44
267207	-bi	into		AH-CSDPN	752	Khaling	12c.45
267227	-lākā	out of		AH-CSDPN	752	Khaling	XIIC
267241	-goyu	in / inside of		AH-CSDPN	752	Khaling	XIIC
267258	-māetū	up		AH-CSDPN	752	Khaling	XIIC
267274	-māeyū	down		AH-CSDPN	752	Khaling	XIIC
267289	-thongtū	over		AH-CSDPN	752	Khaling	XIIC
267304	māeyū	under		AH-CSDPN	752	Khaling	XIIC
267320	-kā	through		AH-CSDPN	752	Khaling	XIIC
267337	-tā	toward		AH-CSDPN	752	Khaling	XIIC
267350	-kā	away from		AH-CSDPN	752	Khaling	XIIC
267364	yātā	behind		AH-CSDPN	752	Khaling	XIIC
267381	'lāel	in front of		AH-CSDPN	752	Khaling	XIIC56
267396	phāer	beside		AH-CSDPN	752	Khaling	XIIC
267412	'lūphi	between		AH-CSDPN	752	Khaling	XIIC
267427	māetū	above		AH-CSDPN	752	Khaling	XIIC
267441	māeyū	beneath		AH-CSDPN	752	Khaling	XIIC
267454	kholede	around		AH-CSDPN	752	Khaling	XIIC
267466	pakha	beyond		AH-CSDPN	752	Khaling	XIIC
267478	u-kheti	across		AH-CSDPN	752	Khaling	XIIC
267491	'khāebi	where		AH-CSDPN	752	Khaling	XIIC
267505	dhumo	more		AH-CSDPN	752	Khaling	XIID
267515	dokwāy	less		AH-CSDPN	752	Khaling	XIID
267526	kholkā tong ghōle	most		AH-CSDPN	752	Khaling	XIID
267538	kholekā tong dokwāy	least		AH-CSDPN	752	Khaling	XIID
267552	ngwālpāe	mixed		AH-CSDPN	752	Khaling	XIID
267567	ma-ngwālpāe	unmixed		AH-CSDPN	752	Khaling	XIID
267580	ā'cāngq	real		AH-CSDPN	752	Khaling	XIID
267593	'phāelpāe	false		AH-CSDPN	752	Khaling	XIID14
267605	kholengā	whole		AH-CSDPN	752	Khaling	XIID
267618	kholengā	all		AH-CSDPN	752	Khaling	XIID
267630	tibi	partial		AH-CSDPN	752	Khaling	XIID
267641	dalānga	early		AH-CSDPN	752	Khaling	XIID
267652	yātā	late		AH-CSDPN	752	Khaling	XIID
267662	sāedāe	frequent		AH-CSDPN	752	Khaling	XIID
267672	'cālo-cālo	infrequent		AH-CSDPN	752	Khaling	XIID
267686	purāno	old		AH-CSDPN	752	Khaling	XIID
267698	nāyā	new		AH-CSDPN	752	Khaling	XIID
267709	sāedāe	frequently		AH-CSDPN	752	Khaling	XIID
267720	heloyo	never		AH-CSDPN	752	Khaling	XIID
267732	nōlnōl	daily		AH-CSDPN	752	Khaling	XIID
267745	'cālo	when		AH-CSDPN	752	Khaling	XIID
267759	'lāel	before		AH-CSDPN	752	Khaling	XIID
267774	yātā	after		AH-CSDPN	752	Khaling	XIID
267786	-lo	during		AH-CSDPN	752	Khaling	XIID
267797	-sama	until		AH-CSDPN	752	Khaling	XIID
267810	lāem	road	n	AH-CSDPN	752	Khaling	06a.01
267823	del	village	n	AH-CSDPN	752	Khaling	06a.02
267836	sāhār	town		AH-CSDPN	752	Khaling	06a.03
267849	bhāyā	place	n	AH-CSDPN	752	Khaling	06a.0406a.
267863	'cōs	corner	n	AH-CSDPN	752	Khaling	06a.05
267876	kam	house	n	AH-CSDPN	752	Khaling	06a.06
267886	jāetōkde	granary	n	AH-CSDPN	752	Khaling	06a.07
267894	sag bari	vegetable patch		AH-CSDPN	752	Khaling	06a.08
267906	gōte	shed (cow)	n	AH-CSDPN	752	Khaling	06a.09
267917	'po◦kam	house (hog)	n	AH-CSDPN	752	Khaling	06a.10
267929	phō◦kam	house (chicken)	n	AH-CSDPN	752	Khaling	06a.11
267939	khungngi	cage	n	AH-CSDPN	752	Khaling	06a.12
267954	bhitta	wall	n	AH-CSDPN	752	Khaling	06a.13
267967	hilo	mud	n	AH-CSDPN	752	Khaling	06a.14
267981	lampōhk	lime (mineral)	n	AH-CSDPN	752	Khaling	06a.15
267994	chānā	roof	n	AH-CSDPN	752	Khaling	06a.16
268008	lusam	thatch	n	AH-CSDPN	752	Khaling	06a.17
268024	dalim	beam	n	AH-CSDPN	752	Khaling	06a.18
